SECCION: ;Date;InvoiceNumber;Description;DueDate;TransactionTypeDescription;DebtorNumber;cmp_name; AmountTC ;Estatus: ;Fecha: ;Obeservaciones: 
CHIRIQUÍ;13/1/2023;1184986;;12/2/2023;Factura de venta;40753;HOSPITAL JOSE D. DE OBALDIA; B/.69.28 ;Sin informacion; -;-
PANAMÁ;14/6/2023;1200881;;14/6/2023;Nota de crédito Ventas;14614;REGION DE SALUD PANAMA ESTE (MINSA);-B/.1,990.20 ;Sin informacion; -;-
COLÓN;15/2/2023;1188745;;17/3/2023;Factura de venta;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN; B/.416.50 ;Sin informacion; -;-
COLÓN;30/3/2023;1193127;;29/4/2023;Factura de venta;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN; B/.256.25 ;Sin informacion; -;-
COLÓN;14/4/2023;1194448;;14/5/2023;Factura de venta;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN; B/.223.00 ;Sin informacion; -;-
COLÓN;21/4/2023;1195196;;21/5/2023;Factura de venta;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN; B/.409.50 ;Sin informacion; -;-
COLÓN;7/6/2023;1200097;;7/7/2023;Factura de venta;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN; B/.318.50 ;Sin informacion; -;-
COLÓN;7/6/2023;1200098;;7/7/2023;Factura de venta;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN; B/.318.50 ;Por Presentar;-;0
COLÓN;7/6/2023;1200118;;7/7/2023;Nota de crédito Ventas;20046;POLIC. HOSPITAL DE NUEVO SAN JUAN;-B/.318.50 ;Sin informacion; -;-
COLÓN;14/12/2022;1182465;;13/1/2023;Factura de venta;20049;POLICLINICA HOSPITAL SABANITA; B/.426.89 ;Por Presentar;-;0
COLÓN;29/5/2021;1121348;1FHS610001181-00002620;28/6/2021;Nota de crédito Ventas;20050;POLIC. HUGO SPADAFORA;-B/.0.02 ;Sin informacion; -;-
COLÓN;3/10/2022;1175219;1FHS610001181-00037104;2/11/2022;Factura de venta;20050;POLIC. HUGO SPADAFORA; B/.3,439.26 ;Presentado;-;0
COLÓN;17/3/2023;1191764;;16/4/2023;Factura de venta;20050;POLIC. HUGO SPADAFORA; B/.432.90 ;Sin informacion; -;-
COLÓN;20/3/2023;1192021;;19/4/2023;Factura de venta;20050;POLIC. HUGO SPADAFORA; B/.358.90 ;Sin informacion; -;-
COLÓN;23/3/2023;1192412;;22/4/2023;Factura de venta;20050;POLIC. HUGO SPADAFORA; B/.236.80 ;Presentado;-;0
COLÓN;25/4/2023;1195560;;25/5/2023;Factura de venta;20050;POLIC. HUGO SPADAFORA; B/.1,336.80 ;Sin informacion; -;-
COLÓN;13/7/2023;10889070;recibo 155661 b nac.;12/8/2023;Nota de crédito Ventas;20050;POLIC. HUGO SPADAFORA;-B/.3,439.26 ;Sin informacion; -;-
COLÓN;13/7/2023;10889073;RECIBO 15562 B NAC.;12/8/2023;Nota de crédito Ventas;20050;POLIC. HUGO SPADAFORA;-B/.432.90 ;Sin informacion; -;-
COLÓN;13/7/2023;10889074;RECIBO 155663 B NAC.;12/8/2023;Nota de crédito Ventas;20050;POLIC. HUGO SPADAFORA;-B/.358.90 ;Sin informacion; -;-
COLÓN;8/11/2019;1068307;1FHS610001181-00006155;9/11/2019;Factura de venta;20089;ULAPS DE PORTOBELO; B/.3.20 ;Presentado;-;0
COLÓN;5/4/2023;1193764;;5/5/2023;Factura de venta;20093;CSS- COORDINACION ADMINISTRATIVA DE COLON; B/.232.00 ;Por Presentar;-;0
COLÓN;25/3/2022;1154177;1FHS610001181-00030271;24/4/2022;Factura de venta;20093;CSS- COORDINACION ADMINISTRATIVA DE COLON; B/.295.00 ;MULTA;-;0
COLÓN;18/5/2022;1160215;1FHS610001181-00032324;17/6/2022;Factura de venta;20093;CSS- COORDINACION ADMINISTRATIVA DE COLON; B/.165.76 ;Presentado;-;0
COLÓN;27/7/2022;10821851;RECIBO 153477 NAC. 82730;26/8/2022;Nota de crédito Ventas;20093;CSS- COORDINACION ADMINISTRATIVA DE COLON;-B/.279.66 ;Sin informacion; -;-
COLÓN;11/10/2022;10839930;RECIBO B N PMA 83132;10/11/2022;Nota de crédito Ventas;20093;CSS- COORDINACION ADMINISTRATIVA DE COLON;-B/.165.10 ;Sin informacion; -;-
COLÓN;18/4/2023;1194823;;18/5/2023;Factura de venta;20330;COMPLEJO HOSP. MANUEL A. GUERRERO C.S.S; B/.348.00 ;Por Presentar;-;0
COLÓN;31/5/2023;1199334;;30/6/2023;Factura de venta;20330;COMPLEJO HOSP. MANUEL A. GUERRERO C.S.S; B/.231.00 ;Por Presentar;-;0
COLÓN;30/8/2021;1130849;1FHS610001181-00022616;29/9/2021;Factura de venta;20337;CAJA DE SEGURO SOCIAL (COLON); B/.526.80 ;MULTA;-;0
COLÓN;19/5/2023;1198114;;18/6/2023;Factura de venta;20963;U.P. / CENTRO REGIONAL UNIVERSITARIO DE COLON; B/.90.50 ;Por Presentar;-;tengo solo copias de la factura
COLÓN;21/7/2022;1167144;1FHS610001181-00034655;20/8/2022;Factura de venta;20964;DIR. REG. DE EDUCACION COLON; B/.24.93 ;Presentado;-;0
COLÓN;26/7/2022;1167558;1FHS610001181-00034797;25/8/2022;Factura de venta;20964;DIR. REG. DE EDUCACION COLON; B/.182.97 ;Presentado;-;0
COLÓN;19/9/2022;1173658;1FHS610001181-00036607;19/10/2022;Factura de venta;20964;DIR. REG. DE EDUCACION COLON; B/.99.90 ;Presentado;-;0
COLÓN;10/2/2023;1188236;;12/3/2023;Factura de venta;20972;ZONA LIBRE DE COLON; B/.890.13 ;Presentado;31/3/2023;220
COLÓN;9/3/2023;1190811;;8/4/2023;Factura de venta;20972;ZONA LIBRE DE COLON; B/.317.04 ;Sin informacion; -;-
COLÓN;17/5/2023;1197882;;16/6/2023;Factura de venta;20972;ZONA LIBRE DE COLON; B/.1,280.15 ;Por Presentar;-;enviar documentos a Nidia
COLÓN;20/7/2023;10889100;RECIBO 155675 B NAC 154638;19/8/2023;Nota de crédito Ventas;20972;ZONA LIBRE DE COLON;-B/.861.01 ;Sin informacion; -;-
CHIRIQUÍ;15/6/2023;1201001;;15/7/2023;Factura de venta;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA); B/.930.00 ;Sin informacion; -;-
CHIRIQUÍ;15/6/2023;1201000;;15/7/2023;Factura de venta;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA); B/.930.00 ;APLICAR;0/1/1900;0
CHIRIQUÍ;15/6/2023;1201005;;15/7/2023;Nota de crédito Ventas;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA);-B/.930.00 ;APLICAR;0/1/1900;0
CHIRIQUÍ;4/7/2023;1202835;;3/8/2023;Factura de venta;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA); B/.170.80 ;APLICAR;0/1/1900;0
CHIRIQUÍ;4/7/2023;1202838;;3/8/2023;Nota de crédito Ventas;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA);-B/.170.80 ;APLICAR;0/1/1900;0
CHIRIQUÍ;4/7/2023;1202839;;3/8/2023;Factura de venta;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA); B/.170.80 ;Sin informacion; -;-
CHIRIQUÍ;21/7/2023;1204790;;20/8/2023;Factura de venta;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA); B/.371.00 ;Sin informacion; -;-
CHIRIQUÍ;21/7/2023;1204789;;20/8/2023;Factura de venta;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA); B/.371.00 ;APLICAR;0/1/1900;0
CHIRIQUÍ;21/7/2023;1204795;;20/8/2023;Nota de crédito Ventas;40022;C.S.S. POLICLINICA DE BUGABA ( PABLO ESPINOSA);-B/.371.00 ;APLICAR;0/1/1900;0
CHIRIQUÍ;8/6/2022;1162565;1FHS610001181-00033130;8/7/2022;Factura de venta;41273;MINISTERIO DE SALUD DE CHIRIQUI; B/.27.45 ;Presentado;-;0
CHIRIQUÍ;31/5/2023;1199335;;30/6/2023;Factura de venta;41273;MINISTERIO DE SALUD DE CHIRIQUI; B/.4,922.00 ;Sin informacion; -;-
CHIRIQUÍ;1/6/2023;1199499;;1/7/2023;Factura de venta;41273;MINISTERIO DE SALUD DE CHIRIQUI; B/.4,922.00 ;Por Presentar;-;0
CHIRIQUÍ;1/6/2023;1199501;;1/7/2023;Nota de crédito Ventas;41273;MINISTERIO DE SALUD DE CHIRIQUI;-B/.4,922.00 ;Sin informacion; -;-
CHIRIQUÍ;5/7/2022;1165600;1FHS610001181-00034141;4/8/2022;Factura de venta;41564;C.S.S. / HOSPITAL RAFAEL HERNÁNDEZ L.; B/.31.89 ;Presentado;8/9/2023;0
CHIRIQUÍ;11/7/2022;1166120;1FHS610001181-00034294;10/8/2022;Factura de venta;41564;C.S.S. / HOSPITAL RAFAEL HERNÁNDEZ L.; B/.396.00 ;Por Presentar;-;0
CHIRIQUÍ;10/10/2022;1175946;1FHS610001181-00037320;9/11/2022;Factura de venta;41564;C.S.S. / HOSPITAL RAFAEL HERNÁNDEZ L.; B/.46.40 ;MULTA;-;0
CHIRIQUÍ;26/10/2022;1177837;1FHS610001181-00037892;25/11/2022;Factura de venta;41564;C.S.S. / HOSPITAL RAFAEL HERNÁNDEZ L.; B/.30.67 ;MULTA;-;0
CHIRIQUÍ;16/2/2023;1188891;;18/3/2023;Factura de venta;41564;C.S.S. / HOSPITAL RAFAEL HERNÁNDEZ L.; B/.407.40 ;Por Presentar;-;retormnaron copias 9/3/2023
CHIRIQUÍ;7/3/2023;1190621;;6/4/2023;Factura de venta;41564;C.S.S. / HOSPITAL RAFAEL HERNÁNDEZ L.; B/.681.00 ;Presentado;2/6/2023;0
CHIRIQUÍ;5/12/2022;1181502;;4/1/2023;Factura de venta;42221;UNIVERSIDAD AUTÓNOMA DE CHIRIQUI; B/.160.20 ;Por Presentar;-;buscar factura rosada y presentar cuenta, ellos tienen factura original
CHIRIQUÍ;7/6/2023;1200020;;7/7/2023;Factura de venta;42221;UNIVERSIDAD AUTÓNOMA DE CHIRIQUI; B/.152.19 ;Por Presentar;-;0
PANAMÁ;8/8/2023;1206611;;9/8/2023;Factura de venta;16666;SENAFRONT PANAMA; B/.24.08 ;Sin informacion; -;-
PANAMA OESTE;10/6/2023;1200467;;10/7/2023;Factura de venta;30562;MUNICIPIO DE LA CHORRERA; B/.16.40 ;Por Presentar;-;0
PANAMA OESTE;8/5/2023;1196748;;7/6/2023;Factura de venta;30762;POLIC. SANTIAGO BARRAZA (CHORRERA); B/.1,575.00 ;Por Presentar;-;0
PANAMA OESTE;18/5/2023;1198049;;17/6/2023;Factura de venta;30911;HOSP. REGIONAL NICOLAS SOLANO; B/.604.55 ;Por Presentar;-;0
PANAMA OESTE;12/4/2023;1194191;;12/5/2023;Factura de venta;30912;REGION DE SALUD PMA. OESTE; B/.991.83 ;Por Presentar;-;0
PANAMA OESTE;23/5/2023;1174252;Realocar: Deud31097 => Deud30912;22/6/2023;Otros;30912;REGION DE SALUD PMA. OESTE; B/.16.66 ;Sin informacion; -;-
CHIRIQUÍ;27/6/2023;10883348;CK 96300 BN;;Recibo de caja;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI;-B/.719.60 ;Sin informacion; -;-
CHIRIQUÍ;17/12/2021;10780007;RET FISCAL;16/1/2022;Nota de crédito Ventas;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI;-B/.0.01 ;Sin informacion; -;-
CHIRIQUÍ;31/5/2022;1161543;1FHS610001181-00032744;30/6/2022;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.1,298.76 ;Presentado;8/9/2023;0
CHIRIQUÍ;6/3/2023;1190367;;5/4/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.238.00 ;Sin informacion; -;-
CHIRIQUÍ;6/3/2023;1190370;;5/4/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.174.01 ;Sin informacion; -;-
CHIRIQUÍ;29/6/2023;1202462;;29/7/2023;Nota de crédito Ventas;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI;-B/.756.00 ;Sin informacion; -;-
CHIRIQUÍ;11/7/2023;1203656;;10/8/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.1,776.00 ;Sin informacion; -;-
CHIRIQUÍ;24/7/2023;1204900;;23/8/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.339.00 ;Sin informacion; -;-
CHIRIQUÍ;6/3/2023;1190450;;5/4/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.899.50 ;Sin informacion; -;-
CHIRIQUÍ;6/3/2023;1190454;;5/4/2023;Nota de crédito Ventas;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI;-B/.412.00 ;Sin informacion; -;-
CHIRIQUÍ;29/6/2023;1202460;;29/7/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.756.00 ;Sin informacion; -;-
CHIRIQUÍ;29/6/2023;1202461;;29/7/2023;Factura de venta;40527;CSS - COORDINACION ADMINISTRATIVA DE CHIRIQUI; B/.756.00 ;Sin informacion; -;-
CHIRIQUÍ;28/2/2023;10860805;AG 02356 CK DEV CAJA DE SEG SO;;Pago;42028;POLICLINICA DE  BOQUETE (DR.ERNESTO PEREZ B.); B/.310.00 ;Sin informacion; -;-
CHIRIQUÍ;17/5/2023;1197834;;16/6/2023;Factura de venta;42028;POLICLINICA DE  BOQUETE (DR.ERNESTO PEREZ B.); B/.225.00 ;Sin informacion; -;-
CHIRIQUÍ;7/10/2021;1135100;1FHS610001181-00023943;7/10/2021;Factura de venta;42124;JUNTA COMUNAL SANTA CRUZ; B/.0.21 ;Sin informacion; -;-
CHIRIQUÍ;19/5/2022;1160309;1FHS610001181-00004320;19/5/2022;Nota de crédito Ventas;42124;JUNTA COMUNAL SANTA CRUZ;-B/.13.96 ;Sin informacion; -;-
CHIRIQUÍ;28/3/2022;1154424;1FHS610001181-00030372;27/4/2022;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.67.41 ;Presentado;-;0
CHIRIQUÍ;24/11/2022;1180532;;24/12/2022;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.1.06 ;Presentado;-;solo cobrar ellos tienen la factura original
CHIRIQUÍ;9/3/2023;1190818;;8/4/2023;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.129.33 ;Presentado;-;0
CHIRIQUÍ;24/4/2023;1195417;;24/5/2023;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.28.10 ;Presentado;0/1/1900;0
CHIRIQUÍ;12/6/2023;1200501;;12/7/2023;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.26.84 ;Sin informacion; -;-
CHIRIQUÍ;24/7/2023;1204899;;23/8/2023;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.362.73 ;Sin informacion; -;-
CHIRIQUÍ;2/8/2023;1205967;;1/9/2023;Factura de venta;42141;MUNICIPIOS PROV. DE CHIRIQUI; B/.517.88 ;Sin informacion; -;-
CHIRIQUÍ;19/10/2021;;FACT1134940 B. NACIONAL 16465;;Recibo de caja;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.209.46 ;Sin informacion; -;-
CHIRIQUÍ;31/10/2021;;AG 10388 CK DEV MEDUCA ESC REP HAITI;;Pago;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.209.06 ;Sin informacion; -;-
CHIRIQUÍ;25/5/2023;10876329;AG 05285 CK DEV 773 MEDUCA;;Pago;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.27.39 ;Sin informacion; -;-
CHIRIQUÍ;6/10/2021;1134940;1FHS610001181-00023867;6/10/2021;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.209.46 ;Sin informacion; -;-
CHIRIQUÍ;21/10/2021;1136644;1FHS310001256-00091164;20/11/2021;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.237.25 ;Presentado;-;0
CHIRIQUÍ;29/12/2021;1134940;Realocar: Deud43015 => Deud19999;30/12/2021;Otros;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.209.46 ;Sin informacion; -;-
CHIRIQUÍ;10/8/2023;1206947;COL. FRANCISCO MORAZ;9/9/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.312.89 ;Sin informacion; -;-
CHIRIQUÍ;10/8/2023;1206953;ESC. SEC. DE ASERRIO;9/9/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.241.82 ;Sin informacion; -;-
CHIRIQUÍ;18/7/2023;1204288;;17/8/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.314.90 ;Sin informacion; -;-
CHIRIQUÍ;21/7/2023;1204769;;20/8/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.270.18 ;Sin informacion; -;-
CHIRIQUÍ;24/7/2023;1204902;;23/8/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.37.97 ;Sin informacion; -;-
CHIRIQUÍ;26/7/2023;1205216;;25/8/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.30.64 ;Sin informacion; -;-
CHIRIQUÍ;2/8/2023;1205912;;1/9/2023;Nota de crédito Ventas;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.270.18 ;Sin informacion; -;-
CHIRIQUÍ;2/8/2023;1205913;;1/9/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.270.18 ;Sin informacion; -;-
CHIRIQUÍ;26/4/2023;1195603;;26/5/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.132.94 ;Sin informacion; -;-
CHIRIQUÍ;4/5/2023;1196327;;3/6/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.145.30 ;Sin informacion; -;-
CHIRIQUÍ;31/5/2023;1199380;;30/6/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.176.76 ;Por Presentar;-;0
CHIRIQUÍ;7/6/2023;1200085;;7/7/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.166.75 ;Por Presentar;-;0
CHIRIQUÍ;30/6/2023;1202550;;30/7/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.149.12 ;Sin informacion; -;-
CHIRIQUÍ;7/7/2023;1203246;;6/8/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.60.20 ;Sin informacion; -;-
CHIRIQUÍ;9/2/2023;1188026;;11/3/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.1,179.03 ;Presentado;24/2/2023;0
CHIRIQUÍ;13/2/2023;1188484;;15/3/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.709.07 ;Sin informacion; -;-
CHIRIQUÍ;13/2/2023;1188478;;15/3/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.709.07 ;Sin informacion; -;-
CHIRIQUÍ;13/2/2023;1188481;;15/3/2023;Nota de crédito Ventas;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.709.07 ;Sin informacion; -;-
CHIRIQUÍ;23/3/2023;1192403;;22/4/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.351.50 ;Presentado;11/4/2023;0
CHIRIQUÍ;14/4/2023;1194400;;14/5/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.48.93 ;Sin informacion; -;-
CHIRIQUÍ;13/1/2023;1165617;bnacional594;4/8/2022;Recibo de caja;43015;MEDUCA (REGIONAL DE CHIRIQUI);-B/.0.01 ;Presentado;-;0
CHIRIQUÍ;25/1/2023;1186368;;24/2/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.363.05 ;Presentado;-;0
CHIRIQUÍ;26/1/2023;1186451;;25/2/2023;Factura de venta;43015;MEDUCA (REGIONAL DE CHIRIQUI); B/.712.62 ;Presentado;-;0
BOCAS DEL TORO;5/8/2023;1206335;;4/9/2023;Factura de venta;50027;.; B/.1,209.10 ;Sin informacion; -;-
BOCAS DEL TORO;23/5/2022;1160702;1FHS610001181-00032469;22/6/2022;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.1.90 ;Sin informacion; -;-
BOCAS DEL TORO;29/8/2022;1171331;1FHS610001181-00035844;28/9/2022;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.1,885.00 ;Sin informacion; -;-
BOCAS DEL TORO;30/3/2023;1193204;;29/4/2023;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.339.50 ;Sin informacion; -;-
BOCAS DEL TORO;20/4/2023;1195107;;20/4/2023;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.1,198.75 ;Sin informacion; -;-
BOCAS DEL TORO;8/5/2023;1196723;;8/5/2023;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.1,198.75 ;Sin informacion; -;-
BOCAS DEL TORO;8/5/2023;1196727;;8/5/2023;Nota de crédito Ventas;50087;HOSPITAL REGIONAL DE CHANGUINOLA;-B/.1,198.75 ;Sin informacion; -;-
BOCAS DEL TORO;23/5/2023;1198526;;23/5/2023;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.1,198.75 ;Sin informacion; -;-
BOCAS DEL TORO;23/5/2023;1198528;;23/5/2023;Nota de crédito Ventas;50087;HOSPITAL REGIONAL DE CHANGUINOLA;-B/.1,198.75 ;Sin informacion; -;-
BOCAS DEL TORO;5/7/2023;1203059;;4/8/2023;Nota de crédito Ventas;50087;HOSPITAL REGIONAL DE CHANGUINOLA;-B/.339.50 ;Sin informacion; -;-
BOCAS DEL TORO;5/7/2023;1203058;;4/8/2023;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.339.50 ;Sin informacion; -;-
BOCAS DEL TORO;31/7/2023;1205776;;30/8/2023;Factura de venta;50087;HOSPITAL REGIONAL DE CHANGUINOLA; B/.1,695.00 ;Sin informacion; -;-
BOCAS DEL TORO;2/6/2022;1161881;1FHS610001181-00032866;2/7/2022;Factura de venta;50093;MUNICIPIO DE BOCAS DEL TORO; B/.241.64 ;Retención;17/5/2022;se envia presentacion a benjamin para que investigue el pago
BOCAS DEL TORO;31/5/2023;1199384;;30/6/2023;Factura de venta;50093;MUNICIPIO DE BOCAS DEL TORO; B/.347.75 ;Por Presentar;-;0
BOCAS DEL TORO;16/6/2023;10883995;CK 71505 BN;;Recibo de caja;50111;C.S.S. HOSPITAL DE ALMIRANTE;-B/.110.36 ;Sin informacion; -;-
BOCAS DEL TORO;23/2/2022;1150279;1FHS610001181-00028949;25/3/2022;Factura de venta;50111;C.S.S. HOSPITAL DE ALMIRANTE; B/.0.23 ;Presentado;8/8/2023;0
BOCAS DEL TORO;3/3/2022;1150904;1FHS610001181-00029142;2/4/2022;Factura de venta;50111;C.S.S. HOSPITAL DE ALMIRANTE; B/.123.45 ;Presentado;-;0
BOCAS DEL TORO;10/2/2023;1188211;;12/3/2023;Factura de venta;50111;C.S.S. HOSPITAL DE ALMIRANTE; B/.112.00 ;Sin informacion; -;-
BOCAS DEL TORO;25/4/2023;1195552;;25/5/2023;Factura de venta;50111;C.S.S. HOSPITAL DE ALMIRANTE; B/.322.00 ;Sin informacion; -;-
BOCAS DEL TORO;19/6/2023;1201265;;19/7/2023;Factura de venta;50111;C.S.S. HOSPITAL DE ALMIRANTE; B/.35.60 ;Sin informacion; -;-
BOCAS DEL TORO;26/6/2023;1202070;;26/7/2023;Factura de venta;50111;C.S.S. HOSPITAL DE ALMIRANTE; B/.107.00 ;Por Presentar;-;0
BOCAS DEL TORO;7/9/2022;1172408;1FHS610001181-00036233;7/10/2022;Factura de venta;50115;CSS - COORDINACION ADMIN. DE BOCAS DEL TORO; B/.4.52 ;Sin informacion; -;-
BOCAS DEL TORO;19/10/2022;1176928;1FHS610001181-00037658;18/11/2022;Factura de venta;50115;CSS - COORDINACION ADMIN. DE BOCAS DEL TORO; B/.3.00 ;Por Presentar;-;entregar gestion de cobros los documentos originales deben estar allá (la cuenta no sale 50115)
BOCAS DEL TORO;21/7/2023;1204823;;20/8/2023;Factura de venta;50115;CSS - COORDINACION ADMIN. DE BOCAS DEL TORO; B/.255.20 ;Sin informacion; -;-
BOCAS DEL TORO;25/7/2023;1205055;;24/8/2023;Factura de venta;50115;CSS - COORDINACION ADMIN. DE BOCAS DEL TORO; B/.1,625.00 ;Sin informacion; -;-
BOCAS DEL TORO;25/7/2023;1205067;;24/8/2023;Factura de venta;50115;CSS - COORDINACION ADMIN. DE BOCAS DEL TORO; B/.2,825.00 ;Sin informacion; -;-
BOCAS DEL TORO;4/8/2023;1206209;;3/9/2023;Factura de venta;50115;CSS - COORDINACION ADMIN. DE BOCAS DEL TORO; B/.339.00 ;Sin informacion; -;-
BOCAS DEL TORO;13/9/2021;1132419;1FHS610001181-00023041;13/10/2021;Factura de venta;50505;HOSPITAL DE CHIRIQUI GRANDE; B/.2.23 ;Presentado;-;0
BOCAS DEL TORO;14/12/2021;1142374;1FHS610001181-00026341;13/1/2022;Factura de venta;50505;HOSPITAL DE CHIRIQUI GRANDE; B/.40.51 ;Presentado;-;0
BOCAS DEL TORO;14/12/2021;1142333;1FHS610001181-00026320;13/1/2022;Factura de venta;50505;HOSPITAL DE CHIRIQUI GRANDE; B/.23.21 ;Presentado;-;0
BOCAS DEL TORO;14/12/2021;1142380;1FHS610001181-00003382;13/1/2022;Nota de crédito Ventas;50505;HOSPITAL DE CHIRIQUI GRANDE;-B/.0.01 ;Por Presentar;8/8/2023;0
BOCAS DEL TORO;10/6/2022;1162899;1FHS610001181-00033241;10/7/2022;Factura de venta;50505;HOSPITAL DE CHIRIQUI GRANDE; B/.2.45 ;Presentado;-;0
BOCAS DEL TORO;24/8/2022;1138923;REC 50505 B NAC 59736;15/12/2021;Recibo de caja;50505;HOSPITAL DE CHIRIQUI GRANDE;-B/.0.50 ;Sin informacion; -;-
BOCAS DEL TORO;10/7/2023;1203538;;9/8/2023;Factura de venta;50505;HOSPITAL DE CHIRIQUI GRANDE; B/.423.75 ;Sin informacion; -;-
PROV. CENTRALES;9/7/2021;1125660;1FHS610001181-00021050;8/8/2021;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.261.00 ;Presentado;-;los documentos esta en el capps de guarare
PROV. CENTRALES;7/9/2021;1120462;R/C PROV CENTRALES DIONME 07/09/2021  CK NAC 54739;19/6/2021;Recibo de caja;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.;-B/.0.03 ;Presentado;8/4/2023;0
PROV. CENTRALES;23/9/2022;1174274;1FHS610001181-00036778;23/10/2022;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.189.20 ;Presentado;-;0
PROV. CENTRALES;14/2/2023;1188628;;16/3/2023;Factura de venta;60023;HOSP.GUSTAVO COLLADO R.(EL VIGIA)C.S.S.; B/.279.95 ;Presentado;-;0
